Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type
1800.0,4,3.0,Furnished,"Kanti Nagar East, Shahdara",1.0,35000000,Ready_to_move,Resale,Builder_Floor
1530.0,5,2.0,Furnished,"Raghubarpura, Shahdara",1.0,10200000,Ready_to_move,Resale,Builder_Floor
2210.0,4,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,41000000,Ready_to_move,Resale,Builder_Floor
760.0,3,2.0,Furnished,Geeta Colony,1.0,6000000,Ready_to_move,Resale,Builder_Floor
400.0,2,1.0,Furnished,Krishna Nagar Block A,1.0,2500000,Ready_to_move,New_Property,Apartment
380.0,1,1.0,Unfurnished,Geeta Colony,1.0,2200000,Ready_to_move,Resale,Builder_Floor
904.1676,2,2.0,Furnished,"Taj Enclave, Khairatabad",1.0,21500000,Ready_to_move,New_Property,Apartment
900.0,4,1.0,Furnished,"Shastri Park, Shahdara",1.0,15000000,Ready_to_move,Resale,Apartment
810.0,5,6.0,Furnished,Geeta Colony,1.0,28900000,Ready_to_move,Resale,Apartment
100.0,3,2.0,Unfurnished,Geeta Colony,1.0,5500000,Ready_to_move,Resale,Builder_Floor
50.0,2,1.0,Semi-Furnished,"Shastri Park, Shahdara",1.0,1950000,Ready_to_move,New_Property,Apartment
58.0,2,1.0,Unfurnished,Geeta Colony,1.0,3800000,Ready_to_move,Resale,Apartment
900.0,2,1.0,Semi-Furnished,"Sitaram Bazar, Chandni Chowk",1.0,6200000,Ready_to_move,New_Property,Builder_Floor
852.0,2,2.0,Unfurnished,Other,1.0,2670000,Ready_to_move,Resale,Apartment
700.0,2,2.0,Semi-Furnished,Shahdara,1.0,2500000,Ready_to_move,Resale,Apartment
1000.0,2,2.0,Unfurnished,Laxmi Nagar,1.0,5000000,Ready_to_move,New_Property,Apartment
1700.0,4,3.0,Semi-Furnished,Saket,2.0,29500000,Ready_to_move,Resale,Builder_Floor
1350.0,3,2.0,Unfurnished,"Anupam Enclave, Saket",1.0,19000000,Ready_to_move,Resale,Builder_Floor
2100.0,4,3.0,Furnished,Saket,1.0,25500000,Ready_to_move,Resale,Apartment
2600.0,4,4.0,Semi-Furnished,Saket,3.0,75000000,Ready_to_move,New_Property,Builder_Floor
3000.0,4,5.0,Semi-Furnished,Saket,4.0,75000000,Ready_to_move,New_Property,Builder_Floor
1450.0,3,3.0,Semi-Furnished,"RWA Flats, Saket",1.0,34000000,Almost_ready,New_Property,Builder_Floor
2050.0,4,4.0,Semi-Furnished,Saket,1.0,47500000,Ready_to_move,New_Property,Builder_Floor
3000.0,4,5.0,Semi-Furnished,"Metrotech Builder Floors, Saket",3.0,75000000,Ready_to_move,New_Property,Builder_Floor
1800.0,3,3.0,Semi-Furnished,"Saket Court Residential Complex, Saket",2.0,23000000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Semi-Furnished,"Press Enclave Society, Saket",1.0,24000000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Semi-Furnished,"RWA Flats, Saket",2.0,21500000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Semi-Furnished,Saket,1.0,28500000,Ready_to_move,New_Property,Builder_Floor
1800.0,4,4.0,Semi-Furnished,"Project Paryavaran Complex, Saket",1.0,12500000,Ready_to_move,Resale,Builder_Floor
1674.0,3,3.0,Unfurnished,Saket,1.0,45000000,Ready_to_move,Resale,Builder_Floor
2025.0,4,3.0,Furnished,Saket,2.0,30500000,Ready_to_move,Resale,Builder_Floor
1300.0,3,3.0,Semi-Furnished,Saket,3.0,22500000,Ready_to_move,Resale,Builder_Floor
990.0,3,3.0,Furnished,"Press Enclave Society, Saket",1.0,28000000,Ready_to_move,Resale,Apartment
2100.0,3,4.0,Semi-Furnished,Saket,2.0,25000000,Ready_to_move,Resale,Builder_Floor
2250.0,4,4.0,Semi-Furnished,Saket,2.0,33700000,Ready_to_move,Resale,Builder_Floor
1500.0,3,3.0,Semi-Furnished,Saket,1.0,27000000,Ready_to_move,Resale,Builder_Floor
2700.0,4,4.0,Semi-Furnished,Saket,2.0,43500000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,3.0,Semi-Furnished,"RWA Flats, Saket",2.0,29000000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,3.0,Semi-Furnished,Saket,2.0,30000000,Ready_to_move,Resale,Builder_Floor
2050.0,4,4.0,Semi-Furnished,Saket,2.0,52100000,Ready_to_move,New_Property,Apartment
1800.0,3,3.0,Unfurnished,Saket,1.0,32500000,Ready_to_move,New_Property,Builder_Floor
1500.0,3,2.0,Semi-Furnished,Saket,1.0,20500000,Ready_to_move,Resale,Apartment
2000.0,4,3.0,Semi-Furnished,Saket,1.0,25000000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,Saket,2.0,30000000,Ready_to_move,Resale,Builder_Floor
24300.0,4,5.0,Semi-Furnished,Saket,2.0,51000000,Ready_to_move,Resale,Builder_Floor
2475.0,4,4.0,Semi-Furnished,Saket,1.0,31000000,Ready_to_move,Resale,Builder_Floor
1800.0,3,3.0,Semi-Furnished,Safdarjung Enclave,1.0,37500000,Ready_to_move,New_Property,Builder_Floor
1300.0,3,3.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,32500000,Ready_to_move,New_Property,Builder_Floor
1500.0,3,3.0,Semi-Furnished,Safdarjung Enclave,4.0,37500000,Ready_to_move,New_Property,Builder_Floor
2100.0,4,4.0,Semi-Furnished,Safdarjung Enclave,3.0,55000000,Ready_to_move,New_Property,Builder_Floor
1800.0,4,4.0,Semi-Furnished,Safdarjung Enclave,2.0,87500000,Ready_to_move,New_Property,Builder_Floor
1100.0,2,2.0,Unfurnished,Safdarjung Enclave,1.0,16300000,Ready_to_move,Resale,Apartment
2035.0,4,4.0,Unfurnished,Safdarjung Enclave,2.0,65000000,Ready_to_move,New_Property,Builder_Floor
1100.0,3,3.0,Unfurnished,Safdarjung Enclave,1.0,25000000,Ready_to_move,Resale,Builder_Floor
1550.0,3,3.0,Semi-Furnished,Safdarjung Enclave,1.0,38000000,Ready_to_move,New_Property,Builder_Floor
700.0,2,2.0,Unfurnished,Safdarjung Enclave,1.0,15000000,Ready_to_move,Resale,Builder_Floor
150.0,2,1.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,2000000,Ready_to_move,Resale,Apartment
540.0,1,1.0,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.0,3000000,Ready_to_move,Resale,Builder_Floor
810.0,2,2.0,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.0,8500000,Ready_to_move,Resale,Builder_Floor
3250.0,4,4.0,Semi-Furnished,Safdarjung Enclave,1.0,55000000,Ready_to_move,Resale,Builder_Floor
1600.0,3,3.0,Semi-Furnished,Safdarjung Enclave,2.0,22500000,Ready_to_move,Resale,Builder_Floor
4000.0,4,4.0,Semi-Furnished,Safdarjung Enclave,1.0,72500000,Ready_to_move,Resale,Builder_Floor
5500.0,6,7.0,Furnished,Safdarjung Enclave,1.0,160000000,Ready_to_move,Resale,Apartment
900.0,3,3.0,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.0,12500000,Ready_to_move,New_Property,Builder_Floor
972.0,2,2.0,Semi-Furnished,Safdarjung Enclave,1.0,17000000,Ready_to_move,Resale,Apartment
4150.0,4,4.0,Unfurnished,Safdarjung Enclave,3.0,82500000,Ready_to_move,New_Property,Builder_Floor
2250.0,4,5.0,Semi-Furnished,Safdarjung Enclave,2.0,55000000,Ready_to_move,New_Property,Builder_Floor
1650.0,3,3.0,Semi-Furnished,Safdarjung Enclave,1.0,35000000,Ready_to_move,New_Property,Builder_Floor
2610.0,4,4.0,Semi-Furnished,Safdarjung Enclave,2.0,42500000,Ready_to_move,Resale,Builder_Floor
600.0,2,2.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,4700000,Ready_to_move,Resale,Builder_Floor
1700.0,4,5.0,Unfurnished,Safdarjung Enclave,2.0,52500000,Ready_to_move,Resale,Builder_Floor
2250.0,4,4.0,Semi-Furnished,Safdarjung Enclave,3.0,80000000,Ready_to_move,New_Property,Builder_Floor
880.0,3,2.0,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.0,11000000,Ready_to_move,Resale,Builder_Floor
4200.0,4,5.0,Semi-Furnished,Safdarjung Enclave,3.0,74000000,Ready_to_move,New_Property,Builder_Floor
1450.0,3,3.0,Semi-Furnished,Safdarjung Enclave,1.0,37500000,Ready_to_move,Resale,Builder_Floor
2200.0,4,4.0,Semi-Furnished,Safdarjung Enclave,3.0,52500000,Ready_to_move,New_Property,Builder_Floor
1620.0,3,3.0,Semi-Furnished,"Reserve Bank Enclave, Paschim Vihar",1.0,26000000,Ready_to_move,New_Property,Builder_Floor
1078.0,3,2.0,Unfurnished,Paschim Vihar,1.0,15500000,Ready_to_move,New_Property,Builder_Floor
1710.0,3,3.0,Unfurnished,"Pushkar Enclave, Paschim Vihar",1.0,22000000,Ready_to_move,Resale,Builder_Floor
1150.0,3,3.0,Semi-Furnished,Paschim Vihar Block B2,1.0,21000000,Ready_to_move,Resale,Builder_Floor
450.0,2,2.0,Semi-Furnished,"Paschimpuri, Paschim Vihar",1.0,5000000,Ready_to_move,Resale,Builder_Floor
1818.0,3,3.0,Unfurnished,Paschim Vihar,1.0,22000000,Ready_to_move,Resale,Builder_Floor
1800.0,3,2.0,Unfurnished,Paschim Vihar Block B4,1.0,26500000,Ready_to_move,Resale,Builder_Floor
780.0,2,2.0,Unfurnished,Other,1.0,8770000,Ready_to_move,Resale,Builder_Floor
405.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Paschim Vihar",1.0,4500000,Ready_to_move,Resale,Apartment
900.0,2,3.0,Semi-Furnished,Paschim Vihar,1.0,8500000,Ready_to_move,Resale,Apartment
807.2925,2,2.0,Unfurnished,"Archana Apartment, Paschim Vihar",1.0,8600000,Ready_to_move,Resale,Apartment
2700.0,4,3.0,Semi-Furnished,"Guru Harikishan Nagar, Paschim Vihar",1.0,42500000,Ready_to_move,Resale,Builder_Floor
1100.0,3,2.0,Semi-Furnished,Paschim Vihar,2.0,13100000,Ready_to_move,Resale,Apartment
585.0,2,2.0,Unfurnished,"Paschimpuri, Paschim Vihar",2.0,7000000,Ready_to_move,Resale,Apartment
2152.78,3,3.0,Furnished,"Mianwali Nagar, Paschim Vihar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor
960.0,2,2.0,Semi-Furnished,"Navbharat Apartment, Paschim Vihar Block B1",2.0,13000000,Ready_to_move,Resale,Apartment
1800.0,4,3.0,Unfurnished,Paschim Vihar Block A2,2.0,23100000,Ready_to_move,Resale,Builder_Floor
1100.0,3,2.0,Semi-Furnished,Paschim Vihar,1.0,16000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Unfurnished,Paschim Vihar,1.0,12500000,Ready_to_move,Resale,Builder_Floor
1620.0,3,3.0,Furnished,"LIC Colony, Paschim Vihar",1.0,24500000,Ready_to_move,New_Property,Builder_Floor
378.0,1,1.0,Unfurnished,"Paschimpuri, Paschim Vihar",1.0,3200000,Ready_to_move,Resale,Apartment
800.0,3,2.0,Unfurnished,"DDA Lig Flats, Paschim Vihar",1.0,6300000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,"Pushkar Enclave, Paschim Vihar",1.0,15000000,Ready_to_move,Resale,Builder_Floor
850.0,3,3.0,Unfurnished,Paschim Vihar,1.0,5700000,Ready_to_move,Resale,Apartment
1580.0,3,2.0,Furnished,"Shubh Niketan, Paschim Vihar",1.0,21000000,Ready_to_move,Resale,Apartment
820.0,2,3.0,Unfurnished,Paschim Vihar,1.0,7500000,Ready_to_move,Resale,Apartment
594.0,2,1.0,Semi-Furnished,"Ashoka Apartment, Paschim Vihar Block A2",1.0,6500000,Ready_to_move,Resale,Apartment
14220.0,3,3.0,Semi-Furnished,Paschim Vihar Block B4,1.0,27500000,Ready_to_move,New_Property,Builder_Floor
800.0,3,2.0,Unfurnished,"Guru Harikishan Nagar, Paschim Vihar",1.0,12000000,Ready_to_move,Resale,Builder_Floor
1500.0,3,2.0,Semi-Furnished,"Sunder Apartments, Sunder Vihar, Paschim Vihar",2.0,18000000,Ready_to_move,Resale,Apartment
1650.0,3,3.0,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.0,15500000,Ready_to_move,Resale,Apartment
1600.0,3,3.0,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.0,15200000,Ready_to_move,Resale,Apartment
1900.0,3,3.0,Furnished,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka",1.0,25000000,Ready_to_move,Resale,Apartment
1400.0,3,2.0,Furnished,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1.0,15000000,Ready_to_move,Resale,Apartment
1550.0,3,2.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000,Ready_to_move,Resale,Apartment
2000.0,4,3.0,Furnished,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1.0,31500000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,14000000,Ready_to_move,Resale,Apartment
1550.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,13200000,Ready_to_move,Resale,Apartment
1600.0,3,2.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000,Ready_to_move,Resale,Apartment
1600.0,3,3.0,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1.0,16200000,Ready_to_move,Resale,Apartment
1800.0,3,2.0,Semi-Furnished,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1.0,15500000,Ready_to_move,Resale,Apartment
1470.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,14500000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,14900000,Ready_to_move,Resale,Apartment
1750.0,3,3.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment
1650.0,3,3.0,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1.0,18000000,Ready_to_move,Resale,Apartment
1850.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15500000,Ready_to_move,Resale,Apartment
1480.0,3,2.0,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000,Ready_to_move,Resale,Apartment
1214.0,2,2.0,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1.0,12600000,Ready_to_move,Resale,Apartment
1380.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15000000,Ready_to_move,Resale,Apartment
1600.0,4,2.0,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1.0,19500000,Ready_to_move,Resale,Apartment
1585.0,3,3.0,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1.0,16600000,Ready_to_move,Resale,Apartment
1700.0,3,3.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment
1200.0,2,2.0,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1.0,13000000,Ready_to_move,Resale,Apartment
1800.0,4,3.0,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1.0,16500000,Ready_to_move,Resale,Apartment
1000.0,2,2.0,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1.0,10700000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1.0,16200000,Ready_to_move,Resale,Apartment
1700.0,3,2.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,16500000,Ready_to_move,Resale,Apartment
1750.0,3,2.0,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1.0,14900000,Ready_to_move,Resale,Apartment
2700.0,4,3.0,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1.0,27500000,Ready_to_move,Resale,Apartment
3050.0,5,6.0,Semi-Furnished,Commonwealth Games Village 2010,1.0,62500000,Ready_to_move,Resale,Apartment
3405.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,70000000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,35500000,Ready_to_move,Resale,Apartment
2105.0,3,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,42100000,Ready_to_move,Resale,Apartment
2500.0,4,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3.0,42500000,Ready_to_move,Resale,Apartment
2090.0,3,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,44000000,Ready_to_move,Resale,Apartment
2525.0,4,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,43200000,Ready_to_move,Resale,Apartment
2500.0,4,4.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,52500000,Ready_to_move,Resale,Apartment
2100.0,3,4.0,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,34300000,Ready_to_move,Resale,Apartment
2022.0,3,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2.0,38000000,Ready_to_move,Resale,Apartment
2650.0,4,5.0,Furnished,Commonwealth Games Village 2010,2.0,52500000,Ready_to_move,Resale,Apartment
1850.0,3,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37500000,Ready_to_move,Resale,Apartment
2100.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37000000,Ready_to_move,Resale,Apartment
1700.0,3,4.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,40000000,Ready_to_move,Resale,Apartment
2105.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,36200000,Ready_to_move,Resale,Apartment
1250.0,2,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1.0,29000000,Ready_to_move,Resale,Apartment
2552.0,4,5.0,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,42500000,Ready_to_move,New_Property,Apartment
3112.0,5,6.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,60000000,Ready_to_move,Resale,Apartment
2125.0,3,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,36500000,Ready_to_move,Resale,Apartment
2065.0,3,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,42500000,Ready_to_move,Resale,Apartment
3405.0,5,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,71500000,Ready_to_move,Resale,Apartment
3050.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000,Ready_to_move,New_Property,Apartment
2300.0,5,6.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,58000000,Ready_to_move,Resale,Apartment
1455.0,2,2.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,27500000,Ready_to_move,Resale,Apartment
3400.0,5,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,70000000,Ready_to_move,New_Property,Apartment
3100.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000,Ready_to_move,Resale,Apartment
1400.0,2,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,28600000,Ready_to_move,Resale,Apartment
2126.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,39000000,Ready_to_move,Resale,Apartment
1815.0,3,3.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,32500000,Ready_to_move,Resale,Apartment
1700.0,3,3.0,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,34000000,Ready_to_move,Resale,Apartment
700.0,2,2.0,Unfurnished,Alaknanda,1.0,16500000,Ready_to_move,Resale,Apartment
980.0,2,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,13800000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment
1800.0,3,3.0,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.0,22500000,Ready_to_move,Resale,Apartment
968.751,2,2.0,Semi-Furnished,"Aravali Apartments, Alaknanda",2.0,15000000,Ready_to_move,Resale,Apartment
1250.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment
1800.0,3,3.0,Furnished,"Aravali Apartments, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment
1400.0,3,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,26000000,Ready_to_move,Resale,Builder_Floor
1000.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,19500000,Ready_to_move,Resale,Apartment
1800.0,4,2.0,Semi-Furnished,"Tara Apartment, Alaknanda",1.0,21500000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Unfurnished,Alaknanda,1.0,26500000,Ready_to_move,New_Property,Apartment
1600.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,Resale,Apartment
1400.0,3,3.0,Furnished,"Narmada Apartment, Alaknanda",1.0,18000000,Ready_to_move,Resale,Apartment
1400.0,3,2.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment
2700.0,4,4.0,Unfurnished,Greater Kailash 4 Nri Colony,2.0,36500000,Ready_to_move,Resale,Builder_Floor
1100.0,2,2.0,Unfurnished,Alaknanda,2.0,15000000,Ready_to_move,Resale,Apartment
1200.0,2,2.0,Semi-Furnished,Alaknanda,2.0,17500000,Ready_to_move,Resale,Apartment
1400.0,2,2.0,Semi-Furnished,Alaknanda,2.0,14000000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment
1320.0,3,2.0,Unfurnished,Alaknanda,2.0,15600000,Ready_to_move,Resale,Apartment
1300.0,3,3.0,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.0,19000000,Ready_to_move,Resale,Apartment
1150.0,2,2.0,Unfurnished,"Narmada Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment
1440.0,3,3.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment
1400.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment
450.0,1,1.0,Semi-Furnished,Alaknanda,1.0,3000000,Ready_to_move,Resale,Builder_Floor
1300.0,2,2.0,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.0,15000000,Ready_to_move,Resale,Apartment
1200.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000,Ready_to_move,Resale,Apartment
1300.0,3,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,18500000,Ready_to_move,Resale,Apartment
1400.0,3,3.0,Furnished,"Tara Apartment, Alaknanda",1.0,19000000,Ready_to_move,Resale,Apartment
1400.0,3,3.0,Semi-Furnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Semi-Furnished,"Sarita Vihar, Mathura Road",1.0,13500000,Ready_to_move,Resale,Builder_Floor
1600.0,4,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road",2.0,15800000,Ready_to_move,Resale,Apartment
1200.0,10,4.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000,Ready_to_move,Resale,Apartment
1600.0,4,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road",1.0,15500000,Ready_to_move,Resale,Apartment
1250.0,3,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16000000,Ready_to_move,Resale,Apartment
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12900000,Ready_to_move,Resale,Apartment
1200.0,3,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000,Ready_to_move,Resale,Apartment
1400.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000,Ready_to_move,Resale,Apartment
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13200000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,14000000,Ready_to_move,Resale,Apartment
1550.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17500000,Ready_to_move,Resale,Apartment
1300.0,3,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000,Ready_to_move,Resale,Apartment
1000.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13000000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,17000000,Ready_to_move,Resale,Apartment
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000,Ready_to_move,Resale,Apartment
1200.0,3,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000,Ready_to_move,Resale,Apartment
1400.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17400000,Ready_to_move,Resale,Apartment
1500.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000,Ready_to_move,Resale,Apartment
1050.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000,Ready_to_move,Resale,Apartment
1550.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16200000,Ready_to_move,Resale,Apartment
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,11100000,Ready_to_move,Resale,Apartment
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000,Ready_to_move,Resale,Apartment
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13100000,Ready_to_move,Resale,Apartment
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12500000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000,Ready_to_move,Resale,Apartment
1800.0,4,4.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2.0,12000000,Ready_to_move,New_Property,Apartment
1300.0,3,3.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1.0,20000000,Ready_to_move,New_Property,Apartment
